src,trg
CC=CCNC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NCC=CC)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1,CC=CCNC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NCC=CC)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
CCC(C)C(NC(=O)OC(C)(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(F)F)C(=O)C(=O)O,CCC(C)C(NC(=O)OC(C)(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(F)F)C(=O)C(=O)O
O=C(O)c1cc(F)c(CCNC(=O)C(CC(F)F)NC(=O)C2CC(c3ccccc3)CN2C(=O)C(O)C2CC2)c(F)c1,O=C(O)c1cc(F)c(CCNC(=O)C(CC(F)F)NC(=O)C2CC(c3ccccc3)CN2C(=O)C(O)C2CC2)c(F)c1
CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccncc1)C(C)C,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccncc1)C(C)C
C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)c1ccnc3ccccc13)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)c1ccnc3ccccc13)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
CC(Cc1ccccc1)NC(=O)C1NC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C,CC(Cc1ccccc1)NC(=O)C1NC(C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)SC1(C)C
CC(C)N1CCC(N2CCn3c(c(C4CCCCC4)c4sc(C(=O)O)cc43)-c3ccccc3C2)C1,CC(C)N1CCC(N2CCn3c(c(C4CCCCC4)c4sc(C(=O)O)cc43)-c3ccccc3C2)C1
CC(C)C(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCCN(C)C,CC(C)C(NC(=O)C(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCCN(C)C
CCCC1(c2ccccc2)CC(O)=C(SCCc2ccccc2)C(=O)O1,CCCC1(c2ccccc2)CC(O)=C(SCCc2ccccc2)C(=O)O1
O=C(NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)c2ccc3c(c2)B(O)OC3)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O)OC1CCCC1,O=C(NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)c2ccc3c(c2)B(O)OC3)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O)OC1CCCC1
C=CC1CC1(NC(=O)C1CN(c2ccc(C3CCCCC3)cc2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CN(c2ccc(C3CCCCC3)cc2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
Cc1cc(SC2=C(O)CC(C)(CCc3ccc(O)cc3)OC2=O)c(C(C)(C)C)cc1OS(=O)(=O)c1ccc(F)cc1,Cc1cc(SC2=C(O)CC(C)(CCc3ccc(O)cc3)OC2=O)c(C(C)(C)C)cc1OS(=O)(=O)c1ccc(F)cc1
CCC(NC(=O)C1CC(C)(CC(=O)Nc2ccccc2C(N)=O)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(CC2(C)O1)C3(C)C,CCC(NC(=O)C1CC(C)(CC(=O)Nc2ccccc2C(N)=O)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(CC2(C)O1)C3(C)C
O=C(NC1c2ccccc2CC1O)C(Cc1ccccc1)CC(O)CN1C(=O)CCC1Cc1ccccc1,O=C(NC1c2ccccc2CC1O)C(Cc1ccccc1)CC(O)CN1C(=O)CCC1Cc1ccccc1
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2OCC1O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2OCC1O
Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4c(CN(C)S(C)(=O)=O)cccc43)=C(O)C2C(C)(C)C)ccc1F,Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4c(CN(C)S(C)(=O)=O)cccc43)=C(O)C2C(C)(C)C)ccc1F
CC(C)(C)NC(=O)C1CCCCN1CC(O)C(Cc1ccccc1)NC(=O)C(CC#N)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)C1CCCCN1CC(O)C(Cc1ccccc1)NC(=O)C(CC#N)NC(=O)OCc1ccccc1
CNc1cccc(CN2C(=O)N(Cc3ccc4[nH]ncc4c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1,CNc1cccc(CN2C(=O)N(Cc3ccc4[nH]ncc4c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NCC(N)=O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NCC(N)=O
NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O
CC(C)C(NC(=O)c1ccc2ccccc2n1)C(=O)NC(Cc1ccccc1)C(O)C(NCc1ccccc1)C(=O)NC(C(=O)NCc1ccccc1)C(C)C,CC(C)C(NC(=O)c1ccc2ccccc2n1)C(=O)NC(Cc1ccccc1)C(O)C(NCc1ccccc1)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
CCOc1cc(OC2CC3C(=O)NC4(C(=O)NS(=O)(=O)C5CC5)CC4C=CCCCCN(C)C(=O)C3C2)c2cccc(C)c2n1,CCOc1cc(OC2CC3C(=O)NC4(C(=O)NS(=O)(=O)C5CC5)CC4C=CCCCCN(C)C(=O)C3C2)c2cccc(C)c2n1
CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CC(F)F)C(=O)C(=O)O,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CC(F)F)C(=O)C(=O)O
c1ccc2c(c1)NC1SCCCN21,c1ccc2c(c1)NC1SCCCN21
CCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,CCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)CCCC,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)CCCC
CCC(NC(=O)C1CC(CCCc2ccc3ccccc3c2)c2c(Cl)nc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2CC3CC(C3(C)C)C2(C)O1,CCC(NC(=O)C1CC(CCCc2ccc3ccccc3c2)c2c(Cl)nc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2CC3CC(C3(C)C)C2(C)O1
CC(C)(C)NC(=O)C1CC2SCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)(=O)c1ccc2ccccc2c1)NC(=O)C(F)(F)F,CC(C)(C)NC(=O)C1CC2SCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)(=O)c1ccc2ccccc2c1)NC(=O)C(F)(F)F
COC(=O)c1ccc(CNC(=O)c2ccc(C=CC(C)=O)[nH]2)cc1,COC(=O)c1ccc(CNC(=O)c2ccc(C=CC(C)=O)[nH]2)cc1
C=CCC(NC(=O)C1CC(Cc2ccc(C)cc2)c2c(Cl)nc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2CC3CC(C3(C)C)C2(C)O1,C=CCC(NC(=O)C1CC(Cc2ccc(C)cc2)c2c(Cl)nc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2CC3CC(C3(C)C)C2(C)O1
CC(C)(C)NC(=O)c1ccccc1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)c1ccc2ccccc2c1)NS(C)(=O)=O,CC(C)(C)NC(=O)c1ccccc1CC(O)C(Cc1ccccc1)NC(=O)C(CS(=O)c1ccc2ccccc2c1)NS(C)(=O)=O
CC(C)(C)OC(=O)NC1CCCOCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,CC(C)(C)OC(=O)NC1CCCOCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O
CCCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C2(C)C)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1,CCCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C2(C)C)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(F)F)C(C)(C)C,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(F)F)C(C)(C)C
CC(C)(C)NC(=O)Nc1nc(Cl)c(Cc2ccc(Br)cc2)n(CC(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,CC(C)(C)NC(=O)Nc1nc(Cl)c(Cc2ccc(Br)cc2)n(CC(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O
CC(C)(C)C(NC(=O)NC1(Cc2ccccc2)CCCC1)C(=O)N1CC2C(C1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(C)C,CC(C)(C)C(NC(=O)NC1(Cc2ccccc2)CCCC1)C(=O)N1CC2C(C1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(C)C
C=CC1CC1(NC(=O)C1CN(c2cc(-c3ccccc3)nc(SC)n2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CN(c2cc(-c3ccccc3)nc(SC)n2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)C(C)(C)C)NC(=O)C2CC(OC(=O)N3Cc4ccccc4C3)CN2C1=O,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)C(C)(C)C)NC(=O)C2CC(OC(=O)N3Cc4ccccc4C3)CN2C1=O
O=C1N(Cc2cccc(C(=O)C(F)(F)F)c2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1cccc(C(=O)C(F)(F)F)c1,O=C1N(Cc2cccc(C(=O)C(F)(F)F)c2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1cccc(C(=O)C(F)(F)F)c1
CCC(F)(F)CC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C)C(=O)C(N)=O,CCC(F)(F)CC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C)C(=O)C(N)=O
CCCCC(NC(=O)C(Cc1ccsc1)NC(=O)C(NC(=O)C(Cc1ccccc1C)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O,CCCCC(NC(=O)C(Cc1ccsc1)NC(=O)C(NC(=O)C(Cc1ccccc1C)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)CCC(=O)O)C(C)(C)C)C(=O)C(N)=O
CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(CC1CCCCC1)NC(=O)c1cnccn1)C(C)(C)C)C(=O)C(=O)NC1CC1,CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(CC1CCCCC1)NC(=O)c1cnccn1)C(C)(C)C)C(=O)C(=O)NC1CC1
COc1cccc(S(=O)(=O)N(Cc2cccs2)CC(O)C(Cc2ccccc2)NC(=O)C2CN(c3ccc(C(C)=O)cc3)C(=O)O2)c1,COc1cccc(S(=O)(=O)N(Cc2cccs2)CC(O)C(Cc2ccccc2)NC(=O)C2CN(c3ccc(C(C)=O)cc3)C(=O)O2)c1
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)C(NCc1ccc(CNC(=O)CCc2nc3ccccc3[nH]2)cc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)C(NCc1ccc(CNC(=O)CCc2nc3ccccc3[nH]2)cc1)C(=O)NC1c2ccccc2CC1O
COc1ccc(C(O)C(=O)NC(CC(C)C)C(=O)NC(CC(F)F)C(=O)C(=O)O)cc1,COc1ccc(C(O)C(=O)NC(CC(C)C)C(=O)NC(CC(F)F)C(=O)C(=O)O)cc1
O=S1(=O)N(Cc2cccc(I)c2)C(COc2ccccc2)C(O)C(O)C(COc2ccccc2)N1Cc1cccc(I)c1,O=S1(=O)N(Cc2cccc(I)c2)C(COc2ccccc2)C(O)C(O)C(COc2ccccc2)N1Cc1cccc(I)c1
NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1cc2ccccc2s1)C(=O)NC(C(N)=O)c1ccc(OCc2c(Cl)cccc2Cl)cc1,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1cc2ccccc2s1)C(=O)NC(C(N)=O)c1ccc(OCc2c(Cl)cccc2Cl)cc1
CC(C)CN(CC(O)C(C=CC(CS(=O)c1ccc2ccccc2c1)NS(C)(=O)=O)Cc1ccccc1)S(=O)(=O)c1ccc(N)cc1,CC(C)CN(CC(O)C(C=CC(CS(=O)c1ccc2ccccc2c1)NS(C)(=O)=O)Cc1ccccc1)S(=O)(=O)c1ccc(N)cc1
CC(C)C(NC(=O)c1ccc2ccccc2c1)C(=O)NC(Cc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,CC(C)C(NC(=O)c1ccc2ccccc2c1)C(=O)NC(Cc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C
CN1CCN(c2ccc3nc(-c4ccc5nc(CNC(=O)CCC(=O)NCc6nc7ccc(-c8nc9ccc(N%10CCN(C)CC%10)cc9[nH]8)cc7[nH]6)[nH]c5c4)[nH]c3c2)CC1,CN1CCN(c2ccc3nc(-c4ccc5nc(CNC(=O)CCC(=O)NCc6nc7ccc(-c8nc9ccc(N%10CCN(C)CC%10)cc9[nH]8)cc7[nH]6)[nH]c5c4)[nH]c3c2)CC1
CCCN(NC(=O)C1CC(OCc2ccccc2)CN1C(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(C)CC)C(C)C)C(=O)NC(C)c1ccccc1,CCCN(NC(=O)C1CC(OCc2ccccc2)CN1C(=O)C(NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(C)CC)C(C)C)C(=O)NC(C)c1ccccc1
CC(C)CNC(=O)N(C)CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1,CC(C)CNC(=O)N(C)CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(NC(=O)OC(C)(C)C)C(=O)C4C3)cc(-c3ccccc3)nc2c1,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(NC(=O)OC(C)(C)C)C(=O)C4C3)cc(-c3ccccc3)nc2c1
CCCc1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1,CCCc1cc(O)c(C(c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C2CC2)c(=O)o1
Cc1ccc(C(C)C)c(SC2=C(O)CC(CCc3ccccc3)(c3ccccc3)OC2=O)c1,Cc1ccc(C(C)C)c(SC2=C(O)CC(CCc3ccccc3)(c3ccccc3)OC2=O)c1
Cc1ccc(CC(CC(O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)C(=O)NC2c3ccccc3CC2O)cc1,Cc1ccc(CC(CC(O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)C(=O)NC2c3ccccc3CC2O)cc1
COc1ccc(S(=O)(=O)N(CC(O)CN(CCc2ccccc2)C(=O)OC2COCOC2)CC2CCCC2)cc1,COc1ccc(S(=O)(=O)N(CC(O)CN(CCc2ccccc2)C(=O)OC2COCOC2)CC2CCCC2)cc1
C=CC1CC1(NC(=O)C(c1ccccc1)n1c(C)c(Cl)nc(N)c1=O)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C(c1ccccc1)n1c(C)c(Cl)nc(N)c1=O)C(=O)NS(=O)(=O)C1CC1
CCCC(NC(=O)C1C2CCC(C2)N1C(=O)C(NC(=O)OC(C)(C)C)C1CCCCC1)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1,CCCC(NC(=O)C1C2CCC(C2)N1C(=O)C(NC(=O)OC(C)(C)C)C1CCCCC1)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
CN(C)C(=O)c1cccc(C(=O)c2ccc(Cl)cc2)c1C(=O)O,CN(C)C(=O)c1cccc(C(=O)c2ccc(Cl)cc2)c1C(=O)O
Cc1ccc(S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)NCc2ccccc2)C(=O)O)cc1,Cc1ccc(S(=O)(=O)N(CC(C)C)C(CCCCNC(=O)NCc2ccccc2)C(=O)O)cc1
C=CC1CC1(NC(=O)C1CN(c2ccccc2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CN(c2ccccc2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)c1ccc2c(c1)B(O)OC2,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)c1ccc2c(c1)B(O)OC2
Cc1ccc(CCC(O)Cc2ccccc2C(=O)N(CCO)C(C)(C)c2ccccc2)c(C(=O)N(CCO)C(C)(C)C)c1,Cc1ccc(CCC(O)Cc2ccccc2C(=O)N(CCO)C(C)(C)c2ccccc2)c(C(=O)N(CCO)C(C)(C)C)c1
CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)N(C(C)C)C3CC3)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)N(C(C)C)C3CC3)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
CC(C)C(C)C(=O)NC(=O)C(O)C(O)C(O)C(Oc1ccccc1)C(=O)NC(=O)C(C)C(C)C,CC(C)C(C)C(=O)NC(=O)C(O)C(O)C(O)C(Oc1ccccc1)C(=O)NC(=O)C(C)C(C)C
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)N4C3)nc(-c3cccc(C)n3)nc2c1C,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)N4C3)nc(-c3cccc(C)n3)nc2c1C
O=C(COc1ccc([N+](=O)[O-])cc1)NN=Cc1ccccc1OC(=O)c1sc2ccccc2c1Cl,O=C(COc1ccc([N+](=O)[O-])cc1)NN=Cc1ccccc1OC(=O)c1sc2ccccc2c1Cl
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)=C(C#N)c1c(F)c(F)c(F)c(F)c1F,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)=C(C#N)c1c(F)c(F)c(F)c(F)c1F
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)S(=O)(=O)N1ONc2ccccc21,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)S(=O)(=O)N1ONc2ccccc21
CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
Cc1cc(SC2=C(O)CC(CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1OS(=O)(=O)N(C)C,Cc1cc(SC2=C(O)CC(CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1OS(=O)(=O)N(C)C
C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)=O)n3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)O,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)=O)n3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)O
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccc(OCCn2ccnc2)cc1)NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccc(OCCn2ccnc2)cc1)NC(=O)OC(C)(C)C
Cc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)cc1,Cc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)cc1
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn(Cc5ccc(F)cc5OC)c(=O)c4c3)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4nnn(Cc5ccc(F)cc5OC)c(=O)c4c3)cc12
CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)c2cc(Cl)sc2Cl)NC(=O)C2CC(OC(=O)N3Cc4ccccc4C3)CN2C1=O,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)c2cc(Cl)sc2Cl)NC(=O)C2CC(OC(=O)N3Cc4ccccc4C3)CN2C1=O
CCCC1NC(=O)C(NC(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)c2ccc(Oc3cc(-c4ccccc4)nc4cc(OC)ccc34)c(c2)C=CCCS(=O)(=O)NC1=O,CCCC1NC(=O)C(NC(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)c2ccc(Oc3cc(-c4ccccc4)nc4cc(OC)ccc34)c(c2)C=CCCS(=O)(=O)NC1=O
CC(C)(C)OC(=O)NC1COCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,CC(C)(C)OC(=O)NC1COCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O
O=C(NC1c2ccccc2CC1O)C(Cc1ccccc1)CC(O)Cc1ccccc1O,O=C(NC1c2ccccc2CC1O)C(Cc1ccccc1)CC(O)Cc1ccccc1O
C#CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(C(=O)C1CC1)C1CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,C#CCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(C(=O)C1CC1)C1CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)C2CC3(CCCO3)CCO2)cc1,COc1ccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)C2CC3(CCCO3)CCO2)cc1
NCCCCC(NC(=O)C(CO)NCC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NCCCCN=C(N)N,NCCCCC(NC(=O)C(CO)NCC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NCCCCN=C(N)N
CC(C)(C)OC(=O)NC(C(=O)NC1C(=O)Nc2ccccc2C(=O)NS(=O)(=O)CCCC=Cc2cc(nc(-c3ccccc3)n2)Oc2ccc1cc2)C(C)(C)C,CC(C)(C)OC(=O)NC(C(=O)NC1C(=O)Nc2ccccc2C(=O)NS(=O)(=O)CCCC=Cc2cc(nc(-c3ccccc3)n2)Oc2ccc1cc2)C(C)(C)C
CCCC1NC(=O)C(NC(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)c2ccc(Oc3cc(-c4ccccc4)nc4cc(OC)ccc34)c(c2)C=CCc2ccccc2S(=O)(=O)NC1=O,CCCC1NC(=O)C(NC(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)c2ccc(Oc3cc(-c4ccccc4)nc4cc(OC)ccc34)c(c2)C=CCc2ccccc2S(=O)(=O)NC1=O
CNC(=O)c1c(-c2ccc(F)cc2)oc2nc(NCC(F)(F)F)c(-c3cccc(C(=O)NC(C)(C)c4nc(C)no4)c3)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2nc(NCC(F)(F)F)c(-c3cccc(C(=O)NC(C)(C)c4nc(C)no4)c3)cc12
Cc1ccc(-n2ccc(CN3CCN(CC(O)CC(Cc4cccnc4)C(=O)NC4c5ccccc5OCC4O)C(C(=O)NCC(F)(F)F)C3)c2)cc1,Cc1ccc(-n2ccc(CN3CCN(CC(O)CC(Cc4cccnc4)C(=O)NC4c5ccccc5OCC4O)C(C(=O)NCC(F)(F)F)C3)c2)cc1
