standard_inchi_key,canonical_smiles
FNPQIPULODYYMI-YPEPQILTSA-N,CC(=O)NC(C(=O)NC(C(=O)N1CC(OCc2cccc3ccccc23)CC1C(=O)NC1(C(=O)O)CC1Cc1ccccc1)C(C)C)C1CCCCC1
OFUDYTVLCHLRSX-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(c3)-c3cc5ccccc5n3CC(NCCN3CCCC3)CO4)cc12
YUPYAYNYVYJMKF-BIOQCECJSA-N,COc1cc(OC)cc(N2C(=O)N(Cc3cccc(C(=O)Nc4cnccn4)c3)C(Cc3ccccc3)C(O)C(O)C2Cc2ccccc2)c1
ARNPHBDRILPRAA-AKQSQHNNSA-N,CC(C)(C)NC(=O)NC(C(=O)N1CC2(CC1C(=O)NC(CC1CCC1)C(=O)C(N)=O)SCCS2)C1CCCCC1
YFRRVKROWLRIHD-LDFRYFKTSA-N,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCN1CC)C1CCCCC1)C1(C)CCOCC1)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
WLWNCMJSZYJCCF-UHFFFAOYSA-N,CC(C)c1ccccc1Sc1c(O)cc(-c2ccc(Cl)cc2)oc1=O
JREHSFNIWKRTPY-GTCYTXIXSA-N,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3ccccc23)CN1C(=O)C(NC(=O)C(NC(C)=O)c1ccccc1)C(C)C)C(=O)O
UJDMVZNZVYSPDQ-HDRUWMPFSA-N,CCCC(NC(=O)C1Cc2cccc(c2)OCCCCCCC(=O)NC(C2CCCCC2)C(=O)N1)C(=O)C(=O)NCC(=O)NC(C(=O)OC(C)(C)C)c1ccccc1
OCYIQPMQPBJKNQ-YYSFKGJASA-N,CC(CC(N)=O)NC(c1ccc(Cl)c(C(=O)c2cnc(N)cn2)c1F)C1CC1
UBSOHDSAEHUAAU-IMCABRTFSA-N,CCC(C)C(NC(=O)C(C(C)C)C(O)C(O)C(CC1CCCCC1)NC(=O)C(Cc1cnc[nH]1)NC(=O)CN)C(=O)NCc1ccccn1
DQGIRMLONHOXJF-UHFFFAOYSA-N,Cc1cc(SC2=C(O)CC(C)(CCc3ccc(O)cc3)OC2=O)c(C(C)(C)C)cc1NS(=O)(=O)c1ccc(-c2cccs2)cc1
RZCSYMCCZXFLPH-YPKYBTACSA-N,COc1cccc(S(=O)(=O)N(CC(C)C)CC(O)C(Cc2ccccc2)NC(=O)C2CN(c3ccc(C(C)=O)cc3)C(=O)O2)c1
KDBAWDLTLXRONJ-UHFFFAOYSA-N,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NC(=O)CCNC(=O)OC(C)(C)C)c2)C2CC2)c(=O)o1
VLCZFBGXHAKRLP-WDKGQIBQSA-N,N#CN=C1N(Cc2ccc(CO)cc2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1ccc(CO)cc1
KECQKQUDKBXADS-YYOAKOJNSA-N,CC(C)C(NC(=O)c1cc(=O)c2ccccc2o1)C(=O)NC(Cc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C
DCDOBUCYDJKITL-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCCC(=O)Nc1cccc(C(c2c(O)c3ccccc3oc2=O)C2CC2)c1
CFPRDTFCTNURQJ-OIPMRRPOSA-N,CC1CCCCCCCCCCCOC(=O)N1CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12
KWTWSYDWITXSOY-HWJGHGKNSA-N,CCCC(NC(=O)C(CC(C)C)NC(=O)C(CC=CCC(C)C)C(C)C)C(=O)C(=O)NCC(=O)NC(C(=O)O)c1ccccc1
YNJZQLSXVBMJDP-RZIPFJQRSA-N,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(NC(=O)c3cc4ccccc4s3)CN2C1=O
ZMTSUDMDVPYUFD-BJKOFHAPSA-N,COc1ccc(S(=O)(=O)N(CC(O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)OCC(C)C)cc1
MZKQIFJSBXZNMO-PUYXUYSSSA-N,CC(C)(C)CC(=O)NC(Cc1ccccc1)C(O)CC1(Cc2ccccc2)NC=C(C2c3ccccc3C3NC(=O)OC32)C1=O
YKTNGJFMMFMSNS-ZLBDCPSSSA-N,CC(C)(C)NC(=O)N(Cc1ccncc1)CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1
YOBDTQSJPAKRLC-GHEOVQOASA-N,CCC(C)C(NC(=O)C(CC(O)C(CC1CCCCC1)NC(=O)C(NC(=O)COc1cccc2ccccc12)C(C)C)C(C)C)C(=O)NCc1ccccn1
ZMXJLHIWVKZBQT-YGYNJSFOSA-N,CC(C)CC(NC(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NC(CC1CCC1)C(=O)C(N)=O
IBSPQUCNHNZJHR-IGMSCBKUSA-N,NS(=O)(=O)c1ccc(NN=Cc2cc(C(=O)NN=CCc3ccccc3)c3ccccc3n2)cc1
HJBANDVMYMEQPF-UHFFFAOYSA-N,Cc1ccc(C(C)(C)C)c(Sc2c(O)cc(-c3ccccc3)oc2=O)c1
BAFXFUOJGBYTOY-AKUVXLQWSA-N,CC(C)C(NC(=O)N(C)Cc1cccnc1)C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)N(C)Cc1cccnc1)C(C)C
IXMFJRZMSUIMQY-VIJSPRBVSA-N,O=C1N(CCCCCO)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1CCCCCO
QRDGKDNBUIOLJI-UHFFFAOYSA-N,O=C(O)c1cccc(OCCCc2c(O)c3ccccc3oc2=O)c1
GUAPIQMFJVJETJ-UHFFFAOYSA-N,C[Si](C)(C)CNC(=O)C(F)(F)C(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1
HPADSLTUUQLAIP-REYFXAISSA-N,C=CC1CC1(NC(=O)C1CN(S(=O)(=O)c2cccs2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
FDPZMABCAVGSIL-AAPZEHARSA-N,CC(C)(C)C(NC(=O)NC(C(=O)OCc1ccccc1)C1CCCC1)C(=O)N1CC2C(C1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(C)C
NIVFOBJWDLTHTO-BANMPPSNSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccc(N)cc1)C(=O)NC1c2ccccc2CC1O
NAEFTBYPSLMAJV-ULNABUBSSA-N,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCN1C(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
DIHFEYULIOEUJL-BEVYGMRJSA-N,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CN(c3ccc(-c4ccccc4)cc3)CN2C1=O
BSBRTBGCGXZSRC-HHWJIYPVSA-N,COc1ccc(-c2ccc(OC3CC(C(=O)CC4(C(=O)O)CC4)C(C(=O)C(NC(=O)C(NC(C)=O)C4CCCCC4)C(C)C)C3)cc2)cc1
WJAVXCDDRSPYQA-PNIUZAESSA-N,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1cccs1)C(=O)NC(C(N)=O)c1ccc(OCC(=O)c2ccc(Br)cc2)cc1
LFDLONPWFLKEJP-UHFFFAOYSA-N,CCC(C1=C(O)C2CCCC2OC1=O)c1ccccc1
ZXNOXPQYTKIPIH-GCFYMPQISA-N,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)OC1CC1CCCCCc1c(nc3ccccc3c1OCCCN1CC(F)(F)C1)O2)C(=O)NS(=O)(=O)C1(C)CC1
TWWXPGBIYKMCTN-KDABWSRDSA-N,CCCC(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)C)C(=O)NS(=O)(=O)c1ccccc1
MNDNWXNRVPYSDS-RMFXYIPJSA-N,CC(C)c1nc(CN(C(=O)NCCC(=O)NC(Cc2ccccc2)C(O)CC(Cc2ccccc2)NC(=O)OCc2cncs2)C2CC2)cs1
OVYFUCMDUKSNRJ-WWPWYEMJSA-N,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCCCC(=O)N4C3)cc(-c3nccs3)nc2c1C
VUJNVNXVSOVVBW-UHFFFAOYSA-N,Cc1cc(SC2=C(O)CC(C)(CCc3ccc(O)cc3)OC2=O)c(C(C)(C)C)cc1NS(=O)(=O)Cn1ccnc1
PLCDQIKBZWXWLH-PUOXQYSKSA-N,COc1ccc2c(OC3CC(C(=O)NC4(C(=O)NS(=O)(=O)c5ccccc5)CC4)N(C(=O)C(NC(=O)OC(C)(C)C)C(C)C)C3)cc(-c3ccccc3)nc2c1
BHSVJTOMFDEEJI-PBWPJORQSA-N,COc1cnc(OC2CC(C(=O)NC3(C(=O)NS(=O)(=O)C4CC4)CC3C3CC3)N(C(=O)C(NC(=O)OC(C)C(F)(F)F)C(C)(C)C)C2)c2cccc(Cl)c12
FDOUVNQZILTIRX-LHSZXURXSA-N,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCCN1C(C)C)C1CCCCC1)C1CCCC1)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
KORFRYWXBPXYEX-UHFFFAOYSA-N,Cc1cc(SC2=C(O)CC(C)(CCc3ccc(O)cc3)OC2=O)c(C(C)(C)C)cc1NS(C)(=O)=O
VUAXGVRRINFSGE-MZSJJGOWSA-N,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1cc(-c2ccccc2)cs1)C(=O)NC(C(N)=O)c1ccc(OCc2ccccc2)cc1
WZBLEGUFGOUOBE-PLXHNDKISA-N,CC(C)CC(NC(=O)C(NCc1ccccc1)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)C)C(=O)NCc1ccccc1
CQLGOIWJTWWHOO-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc[nH]c2=O)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
JPHRUHASJNNYHD-RSOWUBFDSA-N,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(C(=O)C(N)=O)C1CC1)C2(C)C)C(C)(C)C
WFOWSIJOTYUKBT-HJOGWXRNSA-N,N#Cc1ccc(CC(NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)c2ccccc2)C(N)=O)cc1
YQURZTPILKYJCN-VVBFYGJXSA-N,CCC(C)C(NC(=O)OC(C)(C)C)C(O)CNCC(O)C(NC(=O)OC(C)(C)C)C(C)CC
AYFTYWJUKFBCKV-XWGVYQGASA-N,NCCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)NC(C=O)Cc1ccc(O)cc1
GEXQOYBVYPTXKI-DZWIBZJKSA-N,C=CC1CC1(NC(=O)C1CC(c2csc(-c3cc(OC)ccc3OC)n2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
HFLNHJBNKKQLFP-OHSXHVKISA-N,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)c1ccco1)C(=O)NC(C(N)=O)c1ccc(OCc2ccccc2)cc1
REEDHMGIOHQQIA-OXDOMYBJSA-N,C=CC1CC1(NC(=O)C1CN(c2ccc(-c3ccccc3)cc2)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
CJCIXXWUTZAVFY-CCDWMCETSA-N,CCNC(=O)N(CC(C)C)CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1
QEMFELKWQZBUPG-UHFFFAOYSA-N,CC(C1=C(O)C(C)(C(=O)NC(C)(C)C)OC1=O)c1ccccc1
GGDBDVHXMMLBAO-ROLGRHSRSA-N,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCCN1C(C)C)C1(C)CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
KMCXAXHDCPIDDB-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(OC(F)F)nc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
AZZXZDGTQMMJCP-LUDDSFFPSA-N,C=CC1CC1(NC(=O)C1CC(Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(Nc1ccc2c(c1)B(O)OC2)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
IWDXCNVEWVCNBM-QUAHOIDUSA-N,CC(C)(O)COc1ccc(CC(NC(=O)OC(C)(C)C)C(O)CNCC(O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)cc1
CIGKLJDIMXPQJJ-DNKZHYAASA-N,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N(C)Cc1ccccc1
GNPALYZVQGNKAD-IHWYPQMZSA-N,COc1ccc(-c2ccc(Cl)cc2)c(-c2ccc3cc(-c4c(C5CCCCC5)c5ccc6cc5n4CC(=O)NCCC=CCCNC6=O)ccc3n2)c1
NNBAMFOWJQFHIQ-HHIXDIKQSA-N,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CSc1ccc2ccccc2c1)NS(C)(=O)=O
WLSGGMCTCJGNCV-DZUOILHNSA-N,CCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(C=O)Cc1ccccc1
YAUPSJXHXSEEKT-ALJNDBQTSA-N,CC(=O)NC(CO)C(=O)NC1CCCCOc2ccc(cc2)CC(C(O)CN(CCC(C)C)S(=O)(=O)c2ccc(N)cc2)NC(=O)C(C(C)C)NC1=O
QMEBQZSYMFVDNH-UHFFFAOYSA-N,COc1ccc2c(O)c(CCCCc3ccccc3OC)c(=O)oc2c1
SNJZTXMIGPKQIL-WDKGQIBQSA-N,N#CN=C1N(Cc2cccc(CO)c2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1cccc(CO)c1
UKBXETHUEAFLAY-UHFFFAOYSA-N,CC(C)(C)NC(=O)c1cc(C(C)(C)C)ccc1CCC(O)Cc1ccc2ccccc2c1C(=O)NC(C)(C)C
LIZJWFWXEZSNAC-RWSKJCERSA-N,Cc1ccc(C(=O)NC(C)(C)C)c(CC(O)C(Cc2ccccc2)NC(=O)C(CC(N)=O)NC(=O)c2ccc3ccccc3n2)c1
QHMRYQPPHBYFRG-CDBJLFHKSA-N,Cc1ccncc1-c1ccc(CC(CC(O)CN2CCN(Cc3csc(-c4ccc(F)cc4)n3)CC2C(=O)NCC(F)(F)F)C(=O)NC2c3ccccc3OCC2O)o1
UQLIOXPUOMTMBL-WTIAFYNJSA-N,CC(C)CN(CC(O)C(NC(=O)OC1CCOC1)Sc1ccccc1)S(=O)(=O)c1ccc(N)cc1
XQKMIMGNLZGPMO-LHHUKBANSA-N,NCCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)CCc1ccccc1)C(=O)NC(C(N)=O)c1ccc(OCc2ccccc2)cc1
QBUJVJYBUBYHAE-ZSZDHPAESA-N,C=CC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCN1CC)C1CCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N(CC)CC
PHOYHEJCIQOPQC-ZQQAWFQBSA-N,CC(NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C)C(C)(C)C
MLPQFGBMDLXNIS-QGLAMQGKSA-N,CC(C)C(NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C)C(=O)c1ccccn1
CFJOMYIERDYCIW-UHFFFAOYSA-N,CN(c1cc2oc(-c3ccc(F)cc3)c(C(=O)NCCO)c2cc1-c1ccc2c(n1)-c1cc3c(F)cccc3n1CO2)S(C)(=O)=O
MWTLGNMPHNFVEX-OIFRRMEBSA-N,CCC(=O)NC(CC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)Cc1ccccc1C(=O)NC(C)(C)C
IBZDJWJFDNGFPK-UHFFFAOYSA-N,Cc1cc(SC2=C(O)CC(CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1OS(=O)(=O)c1ccc(C#N)cc1
SQRWDJFVRRUGCD-PEYMYBIGSA-N,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)C4C3)cc(-c3nc(C(C)C)cs3)nc2c1
ANSHJKCMMQZGDP-NYDCQLBNSA-N,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)C(=O)N(Cc1ccccc1)NC(=O)c1cccc(O)c1C
SGPGQDVBRIGSQC-XDLRERDESA-N,CCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(C)=O)C(C)CC)C(C)C)C(=O)NC
ZFCGHJVNSCHTDQ-YGWVCABGSA-N,CCC(NC(=O)C1CC(OCc2ccccc2)CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)N1CCCC1
GLAOPGCIMOWNCD-VJFXSFEUSA-N,CC(C)(C)C(NC(=O)NC1(Cc2ccccn2)CCCCC1)C(=O)N1CC2C(C1C(=O)NC(CC1CC1)C(=O)C(N)=O)C2(C)C
NVLJZCGNSRUURA-KTODAQLQSA-N,CCC(C)C(NC(=O)OC(C)C(F)(F)F)C(=O)N1CC(Oc2ncc(OC)c3ccc(Cl)cc23)CC1C(=O)NC1(C(=O)NS(=O)(=O)C2CC2)CC1C1CC1
YXPNWZUJXDBAEZ-UHFFFAOYSA-N,CC(C)c1ccccc1SC1=C(O)CC(CCCC(=O)N2CCN(C(=O)OC(C)(C)C)CC2)(c2ccccc2)OC1=O
QCOTVEZNURNOOS-YQYWCZHNSA-N,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C1NCc2cccc(c2)OCCOCCNC(=O)C(C(C)C)NC1=O
XCJSTZUHIXQIEJ-UHFFFAOYSA-N,OC(C(COCc1ccccc1)OCc1ccccc1F)C(O)C(COCc1ccccc1)OCc1ccccc1F
IPWCPKKGJOQJAU-UIJXAYEMSA-N,CC(C)CCN(CC(O)C1Cc2ccc(cc2)OCCCCCC(=O)NC(C(C)C)C(=O)N1)S(=O)(=O)c1c(C(C)C)cc(C(C)C)cc1C(C)C
OWYMSOXFKWHGEA-GHIMTNTESA-N,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)N3Cc4ccccc4C(O)C3)CN2C1=O
ILJUSLWWFCHLNC-PCKAHOCUSA-N,CC(C)CC(NC(=O)C1Cc2ccc(OCC(=O)O)cc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O
JCCKYOXTHKQKBS-NAYGYTMXSA-N,COc1ccc2c(OCC3CC4C(=O)N(C)CCCCC=CC5CC5(C(=O)NS(=O)(=O)C5CC5)NC(=O)N34)cc(-c3ccccc3)nc2c1
TZULDDUNYAGRDC-JFKVGHNISA-N,CC(C)C1NC(=O)C(C(O)C(Cc2ccccc2)NC(=O)C(NC(=O)OCc2ccccc2)C(C)(C)C)NCc2ccc(cc2)OCCOCCNC1=O
RTTXOKNURJNODV-RTNMLALUSA-N,Cc1ccc(O)cc1C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)c1cc(O)ccc1C
WWGGSNOTVLVDPE-JDIHBLRXSA-N,CC(C)CC(NC(=O)C(Cc1ccccc1)CP(=O)(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(N)=O
GXBAHWKJQUCDRB-HGNWYHMCSA-N,CCC(NC(=O)C1CC(C)(NC(=O)Nc2ccccc2OC)c2ncc(NCc3cccc(C(F)(F)F)c3)c(=O)n21)B1OC2C3CC(CC2(C)O1)C3(C)C
JXYSYDXTCQGOTL-QXURCLOISA-N,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)OCC(C)(C)CCCc1cc3c(nccc3cc1OC)O2)C(=O)NS(=O)(=O)C1CC1
HEPJSLRWPWBASH-ASDGIDEWSA-N,CC(C)(C)NC(=O)C1CN(C(=O)c2ccncc2)CCN1CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1
NEGLMTYJFAMFMQ-UHFFFAOYSA-N,CNC(=O)c1c(-c2ccc(OC(C)C)nc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)cc12
FURDJWVBJDISJQ-DDIISEAMSA-N,CCC(C)C(NC(=O)C(Cc1ccccc1)CC(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C)C(=O)NCc1nc2ccccc2[nH]1
VDFXALQKHGGHQV-UHFFFAOYSA-N,CCC(C1=C(O)C2CCCC2OC1=O)c1cccc(NS(=O)(=O)c2ccc(C#N)cc2)c1
IOMSBGSLPRBBIF-ZJZGAYNASA-N,CCCCC(NC(=O)c1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)B(O)O
WSIXKAHFCWLWHX-WMIMVFMPSA-N,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OCCCC=Cc1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1
KTVYFLVQTPWECH-PGQKYXQNSA-N,C=CC1CC1(NC(=O)C1CN(c2ccc(-c3cnc(N)nc3)cc2)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
JTMPCQOLBYGTCI-DJFCSCDMSA-N,CC(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)CN1CCCC1C(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)C
QBORNDNRSLDUAJ-UHFFFAOYSA-N,O=c1oc(-c2ccccc2O)cc(O)c1SCc1ccccc1
SEOVTRFCIGRIMH-UHFFFAOYSA-N,O=C(O)Cc1c[nH]c2ccccc12
UVZRWBYOUPCJJK-UZRPMYMESA-N,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3ccc(OC)cc23)CN1C(=O)C(NC(=O)C(NC(C)=O)C1CCCCC1)C(C)C)C(=O)O
ODJUHPMOQVYWAD-UHFFFAOYSA-N,CCN(c1cc2nn(-c3ccc(Cl)cc3)c(C(=O)NC)c2cc1C1CC1)S(C)(=O)=O
GSRIPVPMFSTNRZ-KOENEWCDSA-N,O=C1N(Cc2cccc(Br)c2)C2CS(=O)(=O)C(CCCCCO)C2N1Cc1cccc(Br)c1
NLZDVJAXYFAOCZ-LIELFMAKSA-N,C=CCNC(=O)C(=O)C(CCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(C)(C)C)C1CCCCC1)C2(Cl)Cl
ANNUMOOPAZTSPK-PDUYYWEESA-N,O=C(NC1c2ccccc2OCC1O)C(Cc1cc2cnccc2s1)CC(O)CN1CCN(Cc2ccc(-c3ccc(Cl)cc3)s2)CC1C(=O)NCC(F)(F)F
WGTZQWMEHWJKHH-JUKUECOXSA-N,CC(C)CN(C(CO)CCCCNC(=O)C(NC(=O)C1CCCCC1)C(c1ccccc1)c1ccccc1)S(=O)(=O)c1ccc(N)cc1
LCESHYGFELECTB-WESAGZJESA-N,COc1ccc(CC2C(O)C(O)C(Cc3ccc(OC)cc3)N(Cc3cccc(-c4ccn[nH]4)c3)C(=O)N2Cc2cccc(-c3ccn[nH]3)c2)cc1
RDKJPYDNPLIEFF-LDFRYFKTSA-N,CCC1CC1(NC(=O)C1CC2(CN1C(=O)C(NC(=O)C(NC(=O)C1CCCCN1C(C)C)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1
OOJNNOHTMRWBNJ-UHFFFAOYSA-N,COc1cc(OC)c2c(=O)c3cc(N)c(Cl)cc3n(C)c2c1
ANUDFYACVKLLCX-QURGRASLSA-N,CCC(C)Oc1ccc(N=NC(=O)c2cc3cc([N+](=O)[O-])ccc3o2)cc1Br
HZUCRWWOEVMAPC-ANLCFORVSA-N,O=C1N(Cc2ccccc2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1ccccc1
LRGGJJZCDSKECU-UHFFFAOYSA-N,CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3cn(C)cn3)c2)C(=O)O1
CJSPRFCEDGIRKZ-BADQAMPPSA-N,C#Cc1csc(-c2cc(OC3CCN4C(=O)N(C)CCCCC=CC5CC5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)C4C3)c3ccc(OC)c(C)c3n2)n1
CGGQLYZSUVRIDT-QWYSVXDISA-N,C=CCNC(=O)C(=O)C(CCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C2(C)C
ABMKORXXSGZYQI-RWBLRHILSA-N,CCC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3c(Cl)c(OCCN4CCOCC4(C)C)ccc23)CN1C(=O)C(NC(=O)OC1CC2CC2C1)C(C)(C)C)C(=O)O
GFMMVRTWHRTZEA-XAMHVCGRSA-N,C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)=O)n3)nc3cc(OC)ccc23)CN1C(=O)C(OC(=O)NC(C)(C)C)C(C)(C)C)C(=O)O
DMHHKYIJUHAXPX-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1CCCOCc1ccccc1
AENNKGPSWPTNCT-OIJLGNSKSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC1C=CCC1O
LYWBGGSQPWBNEU-ANHREMPLSA-N,O=C(NC(Cc1cccc(Br)c1)C(O)CC(CCc1ccc(Cl)cc1Cl)S(=O)(=O)c1ccc(F)cc1)C1CCCO1
QVGOLNUEBCOLGS-QEGGNFSNSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O)CNCC(O)C(Cc1ccc(O)cc1)NC(=O)OC(C)(C)C
GMQZRGYLNOBSEZ-LOFFRUMASA-N,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)C(Nc1ccccc1)C(=O)NC(C(=O)NCc1ccccc1)C(C)C
